"a","b","c","bias","pop","bridge","scale"
0,0.5,-1,-0.0216333219468833,0,-0.0216333219468833,0.5
0.1,0.5,-1,-0.0246487110627814,-0.00632236935259792,-0.0183263417101834,0.5
0.2,0.5,-1,-0.0276604036284862,-0.0126374206215437,-0.0150229830069425,0.5
0.3,0.5,-1,-0.0306685117209695,-0.0189454456481798,-0.0117230660727897,0.5
0.4,0.5,-1,-0.0336731479091711,-0.0252467375323774,-0.0084264103767937,0.5
0.5,0.5,-1,-0.0366744252384,-0.0315415905786613,-0.00513283465973874,0.5
0.6,0.5,-1,-0.0396724572146629,-0.0378303002422392,-0.00184215697242363,0.5
0.7,0.5,-1,-0.0426673577889602,-0.044113163074925,0.00144580528596483,0.5
0.8,0.5,-1,-0.0456592413415493,-0.0503904766710015,0.0047312353294523,0.5
0.9,0.5,-1,-0.0486482226661254,-0.056662539612951,0.00801431694682564,0.5
1,0.5,-1,-0.0516344169539985,-0.062929651417174,0.0112952344631755,0.5
-1,0.6,-1,0.000568208279058235,0.0636893861097366,-0.0631211778306784,0.5
-0.9,0.6,-1,-0.00248653270566013,0.0572780998037031,-0.0597646325093633,0.5
-0.8,0.6,-1,-0.00553657749948944,0.0508769690103366,-0.056413546509826,0.5
-0.7,0.6,-1,-0.00858203290260162,0.0444857174091755,-0.0530677503117771,0.5
-0.6,0.6,-1,-0.0116230063475941,0.0381040668896669,-0.0497270732372609,0.5
-0.5,0.6,-1,-0.0146596058843919,0.0317317376036421,-0.046391343488034,0.5
-0.4,0.6,-1,-0.0176919401651296,0.0253684480178991,-0.0430603881830287,0.5
-0.3,0.6,-1,-0.0207201184288971,0.0190139149670487,-0.0397340333959458,0.5
-0.2,0.6,-1,-0.0237442504865004,0.0126678537064443,-0.0364121041929447,0.5
-0.1,0.6,-1,-0.0267644467051157,0.00632997796531071,-0.0330944246704264,0.5
0,0.6,-1,-0.0297808179928808,0,-0.0297808179928808,0.5
0.1,0.6,-1,-0.0327934757834687,-0.00632236935259792,-0.0264711064308707,0.5
0.2,0.6,-1,-0.0358025320205732,-0.0126374206215437,-0.0231651113990295,0.5
0.3,0.6,-1,-0.0388080991423487,-0.0189454456481798,-0.0198626534941689,0.5
0.4,0.6,-1,-0.0418102900658056,-0.0252467375323774,-0.0165635525334282,0.5
0.5,0.6,-1,-0.0448092181711708,-0.0315415905786613,-0.0132676275925095,0.5
0.6,0.6,-1,-0.0478049972861682,-0.0378303002422392,-0.009974697043929,0.5
0.7,0.6,-1,-0.0507977416702745,-0.044113163074925,-0.00668457859534949,0.5
0.8,0.6,-1,-0.0537875659989506,-0.0503904766710015,-0.00339708932794908,0.5
0.9,0.6,-1,-0.0567745853477781,-0.056662539612951,-0.000112045734827093,0.5
1,0.6,-1,-0.0597589151766163,-0.062929651417174,0.00317073624055769,0.5
-1,0.7,-1,-0.00760963540875004,0.0636893861097366,-0.0712990215184867,0.5
-0.9,0.7,-1,-0.0106607695697789,0.0572780998037031,-0.067938869373482,0.5
-0.8,0.7,-1,-0.0137072984957053,0.0508769690103366,-0.0645842675060418,0.5
-0.7,0.7,-1,-0.016749329469028,0.0444857174091755,-0.0612350468782035,0.5
-0.6,0.7,-1,-0.0197869703920687,0.0381040668896669,-0.0578910372817356,0.5
-0.5,0.7,-1,-0.0228203297718015,0.0317317376036421,-0.0545520673754437,0.5
-0.4,0.7,-1,-0.0258495167046854,0.0253684480178991,-0.0512179647225844,0.5
-0.3,0.7,-1,-0.028874640861341,0.0190139149670487,-0.0478885558283897,0.5
-0.2,0.7,-1,-0.0318958124712746,0.0126678537064443,-0.0445636661777188,0.5
-0.1,0.7,-1,-0.0349131423074425,0.00632997796531071,-0.0412431202727532,0.5
0,0.7,-1,-0.0379267416708296,0,-0.0379267416708296,0.5
0.1,0.7,-1,-0.0409367223749557,-0.00632236935259792,-0.0346143530223578,0.5
0.2,0.7,-1,-0.0439431967302946,-0.0126374206215437,-0.0313057761087509,0.5
0.3,0.7,-1,-0.0469462775287028,-0.0189454456481798,-0.028000831880523,0.5
0.4,0.7,-1,-0.049946078027758,-0.0252467375323774,-0.0246993404953806,0.5
0.5,0.7,-1,-0.0529427119350551,-0.0315415905786613,-0.0214011213563938,0.5
0.6,0.7,-1,-0.0559362933924782,-0.0378303002422392,-0.018105993150239,0.5
0.7,0.7,-1,-0.0589269369604014,-0.044113163074925,-0.0148137738854764,0.5
0.8,0.7,-1,-0.0619147576018818,-0.0503904766710015,-0.0115242809308802,0.5
0.9,0.7,-1,-0.0648998706667727,-0.056662539612951,-0.00823733105382174,0.5
1,0.7,-1,-0.0678823918758327,-0.062929651417174,-0.00495274045865868,0.5
-1,0.8,-1,-0.0157854069455782,0.0636893861097366,-0.0794747930553148,0.5
-0.9,0.8,-1,-0.018832986197859,0.0572780998037031,-0.0761110860015621,0.5
-0.8,0.8,-1,-0.0218760514479804,0.0508769690103366,-0.072753020458317,0.5
-0.7,0.8,-1,-0.0249147104535691,0.0444857174091755,-0.0694004278627445,0.5
-0.6,0.8,-1,-0.0279490715794422,0.0381040668896669,-0.066053138469109,0.5
-0.5,0.8,-1,-0.0309792437823574,0.0317317376036421,-0.0627109813859996,0.5
-0.4,0.8,-1,-0.0340053365957941,0.0253684480178991,-0.0593737846136932,0.5
-0.3,0.8,-1,-0.0370274601145794,0.0190139149670487,-0.0560413750816282,0.5
-0.2,0.8,-1,-0.0400457249795388,0.0126678537064443,-0.052713578685983,0.5
-0.1,0.8,-1,-0.0430602423620287,0.00632997796531071,-0.0493902203273394,0.5
0,0.8,-1,-0.0460711239484582,0,-0.0460711239484582,0.5
0.1,0.8,-1,-0.0490784819247257,-0.00632236935259792,-0.0427561125721278,0.5
0.2,0.8,-1,-0.0520824289606319,-0.0126374206215437,-0.0394450083390882,0.5
0.3,0.8,-1,-0.0550830781942284,-0.0189454456481798,-0.0361376325460487,0.5
0.4,0.8,-1,-0.0580805432161148,-0.0252467375323774,-0.0328338056837373,0.5
0.5,0.8,-1,-0.0610749380537243,-0.0315415905786613,-0.029533347475063,0.5
0.6,0.8,-1,-0.0640663771555186,-0.0378303002422392,-0.0262360769132794,0.5
0.7,0.8,-1,-0.0670549753751757,-0.044113163074925,-0.0229418123002507,0.5
0.8,0.8,-1,-0.0700408479557374,-0.0503904766710015,-0.0196503712847358,0.5
0.9,0.8,-1,-0.073024110513692,-0.056662539612951,-0.016361570900741,0.5
1,0.8,-1,-0.0760048790230484,-0.062929651417174,-0.0130752276058744,0.5
-1,0.9,-1,-0.0239591359627465,0.0636893861097366,-0.0876485220724831,0.5
-0.9,0.9,-1,-0.0270032123804772,0.0572780998037031,-0.0842813121841803,0.5
-0.8,0.9,-1,-0.0300428663020338,0.0508769690103366,-0.0809198353123704,0.5
-0.7,0.9,-1,-0.033078205952969,0.0444857174091755,-0.0775639233621445,0.5
-0.6,0.9,-1,-0.0361093401533288,0.0381040668896669,-0.0742134070429957,0.5
-0.5,0.9,-1,-0.039136378302377,0.0317317376036421,-0.0708681159060191,0.5
-0.4,0.9,-1,-0.0421594303632903,0.0253684480178991,-0.0675278783811893,0.5
-0.3,0.9,-1,-0.0451786068477487,0.0190139149670487,-0.0641925218147975,0.5
-0.2,0.9,-1,-0.0481940188005222,0.0126678537064443,-0.0608618725069665,0.5
-0.1,0.9,-1,-0.0512057777839585,0.00632997796531071,-0.0575357557492692,0.5
0,0.9,-1,-0.0542139958624385,0,-0.0542139958624385,0.5
0.1,0.9,-1,-0.0572187855867933,-0.00632236935259792,-0.0508964162341954,0.5
0.2,0.9,-1,-0.0602202599786461,-0.0126374206215437,-0.0475828393571024,0.5
0.3,0.9,-1,-0.0632185325147187,-0.0189454456481798,-0.044273086866539,0.5
0.4,0.9,-1,-0.0662137171111138,-0.0252467375323774,-0.0409669795787364,0.5
0.5,0.9,-1,-0.0692059281075206,-0.0315415905786613,-0.0376643375288593,0.5
0.6,0.9,-1,-0.0721952802514045,-0.0378303002422392,-0.0343649800091652,0.5
0.7,0.9,-1,-0.0751818886821354,-0.044113163074925,-0.0310687256072104,0.5
0.8,0.9,-1,-0.0781658689151237,-0.0503904766710015,-0.0277753922441221,0.5
0.9,0.9,-1,-0.081147336825837,-0.056662539612951,-0.024484797212886,0.5
1,0.9,-1,-0.084126408633883,-0.062929651417174,-0.021196757216709,0.5
-1,1,-1,-0.0321308521830883,0.0636893861097366,-0.0958202382928249,0.5
-0.9,1,-1,-0.0351714779973688,0.0572780998037031,-0.0924495778010719,0.5
-0.8,1,-1,-0.0382077730903983,0.0508769690103366,-0.0890847421007349,0.5
-0.7,1,-1,-0.0412398461484039,0.0444857174091755,-0.0857255635575793,0.5
-0.6,1,-1,-0.044267806439399,0.0381040668896669,-0.0823718733290659,0.5
-0.5,1,-1,-0.047291763797839,0.0317317376036421,-0.0790235014014811,0.5
-0.4,1,-1,-0.0503118286092666,0.0253684480178991,-0.0756802766271656,0.5
-0.3,1,-1,-0.0533281117948473,0.0190139149670487,-0.072342026761896,0.5
-0.2,1,-1,-0.0563407247958951,0.0126678537064443,-0.0690085785023394,0.5
-0.1,1,-1,-0.0593497795583198,0.00632997796531071,-0.0656797575236305,0.5
0,1,-1,-0.0623553885170289,0,-0.0623553885170289,0.5
0.1,1,-1,-0.0653576645802942,-0.00632236935259792,-0.0590352952276963,0.5
0.2,1,-1,-0.0683567211140553,-0.0126374206215437,-0.0557193004925116,0.5
0.3,1,-1,-0.0713526719261849,-0.0189454456481798,-0.0524072262780051,0.5
0.4,1,-1,-0.0743456312507242,-0.0252467375323774,-0.0490988937183467,0.5
0.5,1,-1,-0.0773357137320488,-0.0315415905786613,-0.0457941231533875,0.5
0.6,1,-1,-0.0803230344090269,-0.0378303002422392,-0.0424927341667876,0.5
0.7,1,-1,-0.0833077086991132,-0.044113163074925,-0.0391945456241882,0.5
0.8,1,-1,-0.0862898523824337,-0.0503904766710015,-0.0358993757114321,0.5
0.9,1,-1,-0.0892695815857978,-0.056662539612951,-0.0326070419728468,0.5
1,1,-1,-0.0922470127667324,-0.062929651417174,-0.0293173613495585,0.5
-1,-1,-0.9,0.133088715645726,0.0636893861097366,0.069399329535989,0.5
-0.9,-1,-0.9,0.129615913099718,0.0572780998037031,0.0723378132960151,0.5
-0.8,-1,-0.9,0.126149708894174,0.0508769690103366,0.0752727398838373,0.5
-0.7,-1,-0.9,0.122689991434188,0.0444857174091755,0.0782042740250122,0.5
-0.6,-1,-0.9,0.119236648194949,0.0381040668896669,0.0811325813052822,0.5
-0.5,-1,-0.9,0.11578956573837,0.0317317376036421,0.0840578281347274,0.5
-0.4,-1,-0.9,0.112348629729754,0.0253684480178991,0.0869801817118554,0.5
-0.3,-1,-0.9,0.108913724954675,0.0190139149670487,0.089899809987626,0.5
-0.2,-1,-0.9,0.105484735335863,0.0126678537064443,0.0928168816294184,0.5
-0.1,-1,-0.9,0.102061543950289,0.00632997796531071,0.0957315659849782,0.5
0,-1,-0.9,0.0986440330463029,0,0.0986440330463029,0.5
0.1,-1,-0.9,0.095232084060885,-0.00632236935259792,0.101554453413483,0.5
0.2,-1,-0.9,0.0918255776370068,-0.0126374206215437,0.10446299825855,0.5
0.3,-1,-0.9,0.0884243936410803,-0.0189454456481798,0.10736983928926,0.5
0.4,-1,-0.9,0.0850284111804895,-0.0252467375323774,0.110275148712867,0.5
0.5,-1,-0.9,0.0816375086212367,-0.0315415905786613,0.113179099199898,0.5
0.6,-1,-0.9,0.0782515636056587,-0.0378303002422392,0.116081863847898,0.5
0.7,-1,-0.9,0.0748704530702359,-0.044113163074925,0.118983616145161,0.5
0.8,-1,-0.9,0.0714940532634712,-0.0503904766710015,0.121884529934473,0.5
0.9,-1,-0.9,0.0681222397638811,-0.056662539612951,0.124784779376832,0.5
1,-1,-0.9,0.0647548874980137,-0.062929651417174,0.127684538915188,0.5
-1,-0.9,-0.9,0.1249055146349,0.0636893861097366,0.0612161285251631,0.5
-0.9,-0.9,-0.9,0.121437276747272,0.0572780998037031,0.0641591769435684,0.5
-0.8,-0.9,-0.9,0.117975546147709,0.0508769690103366,0.0670985771373723,0.5
-0.7,-0.9,-0.9,0.114520210606822,0.0444857174091755,0.0700344931976461,0.5
-0.6,-0.9,-0.9,0.111071156978421,0.0381040668896669,0.0729670900887545,0.5
-0.5,-0.9,-0.9,0.107628271216222,0.0317317376036421,0.0758965336125802,0.5
-0.4,-0.9,-0.9,0.104191438390584,0.0253684480178991,0.0788229903726849,0.5
-0.3,-0.9,-0.9,0.100760542705493,0.0190139149670487,0.0817466277384439,0.5
-0.2,-0.9,-0.9,0.0973354675155323,0.0126678537064443,0.0846676138090881,0.5
-0.1,-0.9,-0.9,0.0939160953430256,0.00632997796531071,0.0875861173777149,0.5
0,-0.9,-0.9,0.090502307895268,0,0.090502307895268,0.5
0.1,-0.9,-0.9,0.0870939860818488,-0.00632236935259792,0.0934163554344467,0.5
0.2,-0.9,-0.9,0.0836910100320741,-0.0126374206215437,0.0963284306536178,0.5
0.3,-0.9,-0.9,0.0802932591124913,-0.0189454456481798,0.0992387047606711,0.5
0.4,-0.9,-0.9,0.0769006119444957,-0.0252467375323774,0.102147349476873,0.5
0.5,-0.9,-0.9,0.0735129464220309,-0.0315415905786613,0.105054537000692,0.5
0.6,-0.9,-0.9,0.0701301397293648,-0.0378303002422392,0.107960439971604,0.5
0.7,-0.9,-0.9,0.0667520683589645,-0.044113163074925,0.110865231433889,0.5
0.8,-0.9,-0.9,0.0633786081294269,-0.0503904766710015,0.113769084800428,0.5
0.9,-0.9,-0.9,0.060009634203532,-0.056662539612951,0.116672173816483,0.5
1,-0.9,-0.9,0.056645021106314,-0.062929651417174,0.119574672523488,0.5
-1,-0.8,-0.9,0.116724860748245,0.0636893861097366,0.0530354746385088,0.5
-0.9,-0.8,-0.9,0.11326113701344,0.0572780998037031,0.0559830372097366,0.5
-0.8,-0.8,-0.9,0.109803829160191,0.0508769690103366,0.0589268601498549,0.5
-0.7,-0.8,-0.9,0.106352824331912,0.0444857174091755,0.0618671069227363,0.5
-0.6,-0.8,-0.9,0.102908008768335,0.0381040668896669,0.0648039418786677,0.5
-0.5,-0.8,-0.9,0.0994692678223278,0.0317317376036421,0.0677375302186857,0.5
-0.4,-0.8,-0.9,0.0960364859767292,0.0253684480178991,0.0706680379588301,0.5
-0.3,-0.8,-0.9,0.0926095468613848,0.0190139149670487,0.073595631894336,0.5
-0.2,-0.8,-0.9,0.0891883332702238,0.0126678537064443,0.0765204795637795,0.5
-0.1,-0.8,-0.9,0.0857727271784685,0.00632997796531071,0.0794427492131578,0.5
0,-0.8,-0.9,0.0823626097599322,0,0.0823626097599322,0.5
0.1,-0.8,-0.9,0.0789578614044322,-0.00632236935259792,0.0852802307570301,0.5
0.2,-0.8,-0.9,0.0755583617352756,-0.0126374206215437,0.0881957823568194,0.5
0.3,-0.8,-0.9,0.0721639896268451,-0.0189454456481798,0.0911094352750249,0.5
0.4,-0.8,-0.9,0.0687746232222695,-0.0252467375323774,0.0940213607546469,0.5
0.5,-0.8,-0.9,0.0653901399512031,-0.0315415905786613,0.0969317305298644,0.5
0.6,-0.8,-0.9,0.0620104165476447,-0.0378303002422392,0.099840716789884,0.5
0.7,-0.8,-0.9,0.0586353290678827,-0.044113163074925,0.102748492142808,0.5
0.8,-0.8,-0.9,0.0552647529084709,-0.0503904766710015,0.105655229579472,0.5
0.9,-0.8,-0.9,0.0518985628243483,-0.056662539612951,0.108561102437299,0.5
1,-0.8,-0.9,0.048536632946946,-0.062929651417174,0.11146628436412,0.5
-1,-0.7,-0.9,0.108546725971264,0.0636893861097366,0.0448573398615275,0.5
-0.9,-0.7,-0.9,0.105087465686097,0.0572780998037031,0.0478093658823938,0.5
-0.8,-0.7,-0.9,0.101634529525922,0.0508769690103366,0.0507575605155859,0.5
-0.7,-0.7,-0.9,0.0981878040142237,0.0444857174091755,0.0537020866050483,0.5
-0.6,-0.7,-0.9,0.0947471747840072,0.0381040668896669,0.0566431078943403,0.5
-0.5,-0.7,-0.9,0.0913125265946745,0.0317317376036421,0.0595807889910324,0.5
-0.4,-0.7,-0.9,0.0878837433489736,0.0253684480178991,0.0625152953310746,0.5
-0.3,-0.7,-0.9,0.0844607081100903,0.0190139149670487,0.0654467931430416,0.5
-0.2,-0.7,-0.9,0.0810433031188189,0.0126678537064443,0.0683754494123746,0.5
-0.1,-0.7,-0.9,0.0776314098108349,0.00632997796531071,0.0713014318455242,0.5
0,-0.7,-0.9,0.0742249088340881,0,0.0742249088340881,0.5
0.1,-0.7,-0.9,0.0708236800662627,-0.00632236935259792,0.0771460494188606,0.5
0.2,-0.7,-0.9,0.0674276026323354,-0.0126374206215437,0.0800650232538791,0.5
0.3,-0.7,-0.9,0.0640365549222431,-0.0189454456481798,0.0829820005704229,0.5
0.4,-0.7,-0.9,0.0606504146086116,-0.0252467375323774,0.0858971521409891,0.5
0.5,-0.7,-0.9,0.0572690586645823,-0.0315415905786613,0.0888106492432436,0.5
0.6,-0.7,-0.9,0.0538923633817066,-0.0378303002422392,0.0917226636239458,0.5
0.7,-0.7,-0.9,0.0505202043879387,-0.044113163074925,0.0946333674628637,0.5
0.8,-0.7,-0.9,0.0471524566656761,-0.0503904766710015,0.0975429333366776,0.5
0.9,-0.7,-0.9,0.0437889945699159,-0.056662539612951,0.100451534182867,0.5
1,-0.7,-0.9,0.0404296918464329,-0.062929651417174,0.103359343263607,0.5
-1,-0.6,-0.9,0.100371082179171,0.0636893861097366,0.0366816960694345,0.5
-0.9,-0.6,-0.9,0.0969162344450887,0.0572780998037031,0.0396381346413855,0.5
-0.8,-0.6,-0.9,0.0934676187334076,0.0508769690103366,0.042590649723071,0.5
-0.7,-0.6,-0.9,0.0900251209549996,0.0444857174091755,0.0455394035458242,0.5
-0.6,-0.6,-0.9,0.0865886261435064,0.0381040668896669,0.0484845592538395,0.5
-0.5,-0.6,-0.9,0.083158018472288,0.0317317376036421,0.0514262808686459,0.5
-0.4,-0.6,-0.9,0.0797331812714469,0.0253684480178991,0.0543647332535478,0.5
-0.3,-0.6,-0.9,0.0763139970450157,0.0190139149670487,0.057300082077967,0.5
-0.2,-0.6,-0.9,0.072900347488195,0.0126678537064443,0.0602324937817507,0.5
-0.1,-0.6,-0.9,0.0694921135047069,0.00632997796531071,0.0631621355393961,0.5
0,-0.6,-0.9,0.0660891752242491,0,0.0660891752242491,0.5
0.1,-0.6,-0.9,0.0626914120200374,-0.00632236935259792,0.0690137813726353,0.5
0.2,-0.6,-0.9,0.0592987025264303,-0.0126374206215437,0.071936123147974,0.5
0.3,-0.6,-0.9,0.0559109246566515,-0.0189454456481798,0.0748563703048312,0.5
0.4,-0.6,-0.9,0.0525279556205884,-0.0252467375323774,0.0777746931529658,0.5
0.5,-0.6,-0.9,0.0491496719426745,-0.0315415905786613,0.0806912625213358,0.5
0.6,-0.6,-0.9,0.0457759494798481,-0.0378303002422392,0.0836062497220873,0.5
0.7,-0.6,-0.9,0.0424066634396067,-0.044113163074925,0.0865198265145317,0.5
0.8,-0.6,-0.9,0.0390416883980734,-0.0503904766710015,0.0894321650690749,0.5
0.9,-0.6,-0.9,0.0356808983182388,-0.056662539612951,0.0923434379311898,0.5
1,-0.6,-0.9,0.0323241665681669,-0.062929651417174,0.0952538179853409,0.5
-1,-0.5,-0.9,0.092197901138145,0.0636893861097366,0.0285085150284083,0.5
-0.9,-0.5,-0.9,0.0887474148634535,0.0572780998037031,0.0314693150597504,0.5
-0.8,-0.5,-0.9,0.0853030681666044,0.0508769690103366,0.0344260991562678,0.5
-0.7,-0.5,-0.9,0.0818647463532094,0.0444857174091755,0.037379028944034,0.5
-0.6,-0.5,-0.9,0.0784323338649324,0.0381040668896669,0.0403282669752655,0.5
-0.5,-0.5,-0.9,0.0750057142965177,0.0317317376036421,0.0432739766928756,0.5
-0.4,-0.5,-0.9,0.0715847704129177,0.0253684480178991,0.0462163223950186,0.5
-0.3,-0.5,-0.9,0.0681693841665382,0.0190139149670487,0.0491554691994894,0.5
-0.2,-0.5,-0.9,0.0647594367145448,0.0126678537064443,0.0520915830081005,0.5
-0.1,-0.5,-0.9,0.0613548084363136,0.00632997796531071,0.0550248304710029,0.5
0,-0.5,-0.9,0.0579553789509448,0,0.0579553789509448,0.5
0.1,-0.5,-0.9,0.054561027134868,-0.00632236935259792,0.0608833964874659,0.5
0.2,-0.5,-0.9,0.0511716311395352,-0.0126374206215437,0.0638090517610789,0.5
0.3,-0.5,-0.9,0.04778706840922,-0.0189454456481798,0.0667325140573997,0.5
0.4,-0.5,-0.9,0.044407215698856,-0.0252467375323774,0.0696539532312335,0.5
0.5,-0.5,-0.9,0.0410319490919969,-0.0315415905786613,0.0725735396706582,0.5
0.6,-0.5,-0.9,0.0376611440188221,-0.0378303002422392,0.0754914442610614,0.5
0.7,-0.5,-0.9,0.0342946752742396,-0.044113163074925,0.0784078383491646,0.5
0.8,-0.5,-0.9,0.0309324170360266,-0.0503904766710015,0.0813228937070282,0.5
0.9,-0.5,-0.9,0.0275742428831014,-0.056662539612951,0.0842367824960524,0.5
1,-0.5,-0.9,0.0242200258137786,-0.062929651417174,0.0871496772309526,0.5
-1,-0.4,-0.9,0.084027154506564,0.0636893861097366,0.0203377683968273,0.5
-0.9,-0.4,-0.9,0.0805809784086875,0.0572780998037031,0.0233028786049844,0.5
-0.8,-0.4,-0.9,0.0771408491061998,0.0508769690103366,0.0262638800958632,0.5
-0.7,-0.4,-0.9,0.0737066513068248,0.0444857174091755,0.0292209338976493,0.5
-0.6,-0.4,-0.9,0.0702782688676629,0.0381040668896669,0.032174201977996,0.5
-0.5,-0.4,-0.9,0.066855584812319,0.0317317376036421,0.0351238472086769,0.5
-0.4,-0.4,-0.9,0.0634384813480875,0.0253684480178991,0.0380700333301884,0.5
-0.3,-0.4,-0.9,0.0600268398832926,0.0190139149670487,0.0410129249162439,0.5
-0.2,-0.4,-0.9,0.0566205410446673,0.0126678537064443,0.043952687338223,0.5
-0.1,-0.4,-0.9,0.0532194646948664,0.00632997796531071,0.0468894867295557,0.5
0,-0.4,-0.9,0.0498234899500567,0,0.0498234899500567,0.5
0.1,-0.4,-0.9,0.0464324951975818,-0.00632236935259792,0.0527548645501797,0.5
0.2,-0.4,-0.9,0.043046358113743,-0.0126374206215437,0.0556837787352867,0.5
0.3,-0.4,-0.9,0.0396649556816244,-0.0189454456481798,0.0586104013298042,0.5
0.4,-0.4,-0.9,0.0362881642090176,-0.0252467375323774,0.0615349017413951,0.5
0.5,-0.4,-0.9,0.0329158593464345,-0.0315415905786613,0.0644574499250958,0.5
0.6,-0.4,-0.9,0.0295479161051626,-0.0378303002422392,0.0673782163474019,0.5
0.7,-0.4,-0.9,0.0261842088754275,-0.044113163074925,0.0702973719503525,0.5
0.8,-0.4,-0.9,0.0228246114445861,-0.0503904766710015,0.0732150881155877,0.5
0.9,-0.4,-0.9,0.0194689970154295,-0.056662539612951,0.0761315366283805,0.5
1,-0.4,-0.9,0.0161172382245157,-0.062929651417174,0.0790468896416897,0.5
-1,-0.3,-0.9,0.0758588138362577,0.0636893861097366,0.0121694277265211,0.5
-0.9,-0.3,-0.9,0.0724168964439915,0.0572780998037031,0.0151387966402884,0.5
-0.8,-0.3,-0.9,0.0689809327308613,0.0508769690103366,0.0181039637205247,0.5
-0.7,-0.3,-0.9,0.0655508068140945,0.0444857174091755,0.021065089404919,0.5
-0.6,-0.3,-0.9,0.0621264019736724,0.0381040668896669,0.0240223350840055,0.5
-0.5,-0.3,-0.9,0.0587076006695406,0.0317317376036421,0.0269758630658985,0.5
-0.4,-0.3,-0.9,0.055294284558877,0.0253684480178991,0.0299258365409779,0.5
-0.3,-0.3,-0.9,0.05188633451349,0.0190139149670487,0.0328724195464413,0.5
-0.2,-0.3,-0.9,0.0484836306372868,0.0126678537064443,0.0358157769308425,0.5
-0.1,-0.3,-0.9,0.0450860522838591,0.00632997796531071,0.0387560743185484,0.5
0,-0.3,-0.9,0.0416934780741238,0,0.0416934780741238,0.5
0.1,-0.3,-0.9,0.0383057859140756,-0.00632236935259792,0.0446281552666735,0.5
0.2,-0.3,-0.9,0.0349228530126001,-0.0126374206215437,0.0475602736341438,0.5
0.3,-0.3,-0.9,0.0315445558994006,-0.0189454456481798,0.0504900015475804,0.5
0.4,-0.3,-0.9,0.0281707704429531,-0.0252467375323774,0.0534175079753306,0.5
0.5,-0.3,-0.9,0.0248013718685784,-0.0315415905786613,0.0563429624472397,0.5
0.6,-0.3,-0.9,0.0214362347765631,-0.0378303002422392,0.0592665350188023,0.5
0.7,-0.3,-0.9,0.0180752331603649,-0.044113163074925,0.0621883962352899,0.5
0.8,-0.3,-0.9,0.0147182404248543,-0.0503904766710015,0.0651087170958559,0.5
0.9,-0.3,-0.9,0.0113651294046747,-0.056662539612951,0.0680276690176257,0.5
1,-0.3,-0.9,0.00801577238261209,-0.062929651417174,0.0709454237997861,0.5
-1,-0.2,-0.9,0.0676928505737632,0.0636893861097366,0.00400346446402655,0.5
-0.9,-0.2,-0.9,0.0642551402295489,0.0572780998037031,0.00697704042584579,0.5
-0.8,-0.2,-0.9,0.0608232901185163,0.0508769690103366,0.00994632110817972,0.5
-0.7,-0.2,-0.9,0.0573971837748198,0.0444857174091755,0.0129114663656443,0.5
-0.6,-0.2,-0.9,0.0539767039087911,0.0381040668896669,0.0158726370191242,0.5
-0.5,-0.2,-0.9,0.0505617324242278,0.0317317376036421,0.0188299948205857,0.5
-0.4,-0.2,-0.9,0.0471521504357337,0.0253684480178991,0.0217837024178347,0.5
