"cell","design","var_T","ratio","shift","em","method","d","c","n","rmse","bias","wrong","loss","loss_se"
51,"anchored",1,2,0.6,"none","maic_index",-0.1,5,1000,0.215476702292049,0.00553692854148851,0.071,0.355,0.0406278922124401
51,"anchored",1,2,0.6,"none","maic_index",0.1,1,1000,0.215476702292049,0.00553692854148851,0.333,0.333,0.0149108461642299
51,"anchored",1,2,0.6,"none","maic_index",0.1,2,1000,0.215476702292049,0.00553692854148851,0.489,0.489,0.0158154711952927
51,"anchored",1,2,0.6,"none","maic_index",0.1,5,1000,0.215476702292049,0.00553692854148851,0.688,0.688,0.014658474370509
51,"anchored",1,2,0.6,"none","maic_index",0.3,1,1000,0.215476702292049,0.00553692854148851,0.089,0.0889999999999999,0.00900889339265151
51,"anchored",1,2,0.6,"none","maic_index",0.3,2,1000,0.215476702292049,0.00553692854148851,0.171,0.171,0.0119122164562646
51,"anchored",1,2,0.6,"none","maic_index",0.3,5,1000,0.215476702292049,0.00553692854148851,0.337,0.337,0.0149550879186536
51,"anchored",1,2,0.6,"none","maic_means",-0.3,1,1000,0.230029961910464,-0.0736553672470607,0.153,0.153,0.0113895004596655
51,"anchored",1,2,0.6,"none","maic_means",-0.3,2,1000,0.230029961910464,-0.0736553672470607,0.073,0.146,0.0164607094304881
51,"anchored",1,2,0.6,"none","maic_means",-0.3,5,1000,0.230029961910464,-0.0736553672470607,0.026,0.13,0.0251740686765914
51,"anchored",1,2,0.6,"none","maic_means",-0.1,1,1000,0.230029961910464,-0.0736553672470607,0.465,0.465,0.0157804950500302
51,"anchored",1,2,0.6,"none","maic_means",-0.1,2,1000,0.230029961910464,-0.0736553672470607,0.287,0.574,0.0286241741076199
51,"anchored",1,2,0.6,"none","maic_means",-0.1,5,1000,0.230029961910464,-0.0736553672470607,0.143,0.715,0.0553790740428358
51,"anchored",1,2,0.6,"none","maic_means",0.1,1,1000,0.230029961910464,-0.0736553672470607,0.21,0.21,0.0128866623322745
51,"anchored",1,2,0.6,"none","maic_means",0.1,2,1000,0.230029961910464,-0.0736553672470607,0.347,0.347,0.0150604720317066
51,"anchored",1,2,0.6,"none","maic_means",0.1,5,1000,0.230029961910464,-0.0736553672470607,0.553,0.553,0.0157301760460091
51,"anchored",1,2,0.6,"none","maic_means",0.3,1,1000,0.230029961910464,-0.0736553672470607,0.044,0.044,0.00648892179842742
51,"anchored",1,2,0.6,"none","maic_means",0.3,2,1000,0.230029961910464,-0.0736553672470607,0.101,0.101,0.00953361892934099
51,"anchored",1,2,0.6,"none","maic_means",0.3,5,1000,0.230029961910464,-0.0736553672470607,0.223,0.223,0.0131698308434257
51,"anchored",1,2,0.6,"none","maic_meanvar",-0.3,1,1000,0.2373727467435,0.00164460718056331,0.109,0.109,0.00985982840703719
51,"anchored",1,2,0.6,"none","maic_meanvar",-0.3,2,1000,0.2373727467435,0.00164460718056331,0.04,0.08,0.0123997481326741
51,"anchored",1,2,0.6,"none","maic_meanvar",-0.3,5,1000,0.2373727467435,0.00164460718056331,0.011,0.0550000000000001,0.0164999165830391
51,"anchored",1,2,0.6,"none","maic_meanvar",-0.1,1,1000,0.2373727467435,0.00164460718056331,0.321,0.321,0.0147708218179346
51,"anchored",1,2,0.6,"none","maic_meanvar",-0.1,2,1000,0.2373727467435,0.00164460718056331,0.195,0.39,0.0250704712466387
51,"anchored",1,2,0.6,"none","maic_meanvar",-0.1,5,1000,0.2373727467435,0.00164460718056331,0.089,0.445,0.0450444669632572
51,"anchored",1,2,0.6,"none","maic_meanvar",0.1,1,1000,0.2373727467435,0.00164460718056331,0.336,0.336,0.014944140233795
51,"anchored",1,2,0.6,"none","maic_meanvar",0.1,2,1000,0.2373727467435,0.00164460718056331,0.525,0.525,0.015799513429996
51,"anchored",1,2,0.6,"none","maic_meanvar",0.1,5,1000,0.2373727467435,0.00164460718056331,0.707,0.707,0.0143999429984413
51,"anchored",1,2,0.6,"none","maic_meanvar",0.3,1,1000,0.2373727467435,0.00164460718056331,0.099,0.0989999999999999,0.00944924802766275
51,"anchored",1,2,0.6,"none","maic_meanvar",0.3,2,1000,0.2373727467435,0.00164460718056331,0.187,0.187,0.0123362548280741
51,"anchored",1,2,0.6,"none","maic_meanvar",0.3,5,1000,0.2373727467435,0.00164460718056331,0.373,0.373,0.0153004936229228
51,"anchored",1,2,0.6,"none","unadjusted",-0.3,1,1000,0.204741889602968,-0.0585593580356176,0.109,0.109,0.00985982840703719
51,"anchored",1,2,0.6,"none","unadjusted",-0.3,2,1000,0.204741889602968,-0.0585593580356176,0.052,0.104,0.0140492484276343
51,"anchored",1,2,0.6,"none","unadjusted",-0.3,5,1000,0.204741889602968,-0.0585593580356176,0.014,0.0699999999999999,0.0185861627412828
51,"anchored",1,2,0.6,"none","unadjusted",-0.1,1,1000,0.204741889602968,-0.0585593580356176,0.417,0.417,0.0155998190487696
51,"anchored",1,2,0.6,"none","unadjusted",-0.1,2,1000,0.204741889602968,-0.0585593580356176,0.263,0.526,0.0278585731885195
51,"anchored",1,2,0.6,"none","unadjusted",-0.1,5,1000,0.204741889602968,-0.0585593580356176,0.129,0.645,0.0530262839239823
51,"anchored",1,2,0.6,"none","unadjusted",0.1,1,1000,0.204741889602968,-0.0585593580356176,0.2,0.2,0.0126554399433667
51,"anchored",1,2,0.6,"none","unadjusted",0.1,2,1000,0.204741889602968,-0.0585593580356176,0.341,0.341,0.0149981313484027
51,"anchored",1,2,0.6,"none","unadjusted",0.1,5,1000,0.204741889602968,-0.0585593580356176,0.557,0.557,0.0157161699532041
51,"anchored",1,2,0.6,"none","unadjusted",0.3,1,1000,0.204741889602968,-0.0585593580356176,0.033,0.033,0.00565180882045237
51,"anchored",1,2,0.6,"none","unadjusted",0.3,2,1000,0.204741889602968,-0.0585593580356176,0.081,0.0809999999999999,0.00863212103213997
51,"anchored",1,2,0.6,"none","unadjusted",0.3,5,1000,0.204741889602968,-0.0585593580356176,0.187,0.187,0.0123362548280741
52,"unanchored",1,2,0.6,"none","gcomp",-0.3,1,1000,0.148048389628886,0.00847389664828112,0.02,0.02,0.00442940398017832
52,"unanchored",1,2,0.6,"none","gcomp",-0.3,2,1000,0.148048389628886,0.00847389664828112,0.005,0.0100000000000001,0.00446317374968977
52,"unanchored",1,2,0.6,"none","gcomp",-0.3,5,1000,0.148048389628886,0.00847389664828112,0.001,0.00500000000000008,0.005
52,"unanchored",1,2,0.6,"none","gcomp",-0.1,1,1000,0.148048389628886,0.00847389664828112,0.23,0.23,0.013314551335936
52,"unanchored",1,2,0.6,"none","gcomp",-0.1,2,1000,0.148048389628886,0.00847389664828112,0.114,0.228,0.0201102068716467
52,"unanchored",1,2,0.6,"none","gcomp",-0.1,5,1000,0.148048389628886,0.00847389664828112,0.054,0.27,0.0357544176064771
52,"unanchored",1,2,0.6,"none","gcomp",0.1,1,1000,0.148048389628886,0.00847389664828112,0.28,0.28,0.0142056961040915
52,"unanchored",1,2,0.6,"none","gcomp",0.1,2,1000,0.148048389628886,0.00847389664828112,0.419,0.419,0.0156103389675778
52,"unanchored",1,2,0.6,"none","gcomp",0.1,5,1000,0.148048389628886,0.00847389664828112,0.607,0.607,0.0154528246540815
52,"unanchored",1,2,0.6,"none","gcomp",0.3,1,1000,0.148048389628886,0.00847389664828112,0.021,0.021,0.00453647215130648
52,"unanchored",1,2,0.6,"none","gcomp",0.3,2,1000,0.148048389628886,0.00847389664828112,0.057,0.0569999999999999,0.00733517585370682
52,"unanchored",1,2,0.6,"none","gcomp",0.3,5,1000,0.148048389628886,0.00847389664828112,0.157,0.157,0.0115101469792302
52,"unanchored",1,2,0.6,"none","maic_index",-0.3,1,1000,0.148845909477093,0.00900205023276451,0.018,0.018,0.00420638724961146
52,"unanchored",1,2,0.6,"none","maic_index",-0.3,2,1000,0.148845909477093,0.00900205023276451,0.009,0.0180000000000001,0.00597592768628533
52,"unanchored",1,2,0.6,"none","maic_index",-0.3,5,1000,0.148845909477093,0.00900205023276451,0.001,0.00500000000000008,0.005
52,"unanchored",1,2,0.6,"none","maic_index",-0.1,1,1000,0.148845909477093,0.00900205023276451,0.231,0.231,0.0133347972169364
52,"unanchored",1,2,0.6,"none","maic_index",-0.1,2,1000,0.148845909477093,0.00900205023276451,0.112,0.224,0.0199555060627945
52,"unanchored",1,2,0.6,"none","maic_index",-0.1,5,1000,0.148845909477093,0.00900205023276451,0.042,0.21,0.0317317964651686
52,"unanchored",1,2,0.6,"none","maic_index",0.1,1,1000,0.148845909477093,0.00900205023276451,0.285,0.285,0.0142821209552005
52,"unanchored",1,2,0.6,"none","maic_index",0.1,2,1000,0.148845909477093,0.00900205023276451,0.439,0.439,0.0157011313454008
52,"unanchored",1,2,0.6,"none","maic_index",0.1,5,1000,0.148845909477093,0.00900205023276451,0.633,0.633,0.0152493784641718
52,"unanchored",1,2,0.6,"none","maic_index",0.3,1,1000,0.148845909477093,0.00900205023276451,0.017,0.017,0.00408995448968906
52,"unanchored",1,2,0.6,"none","maic_index",0.3,2,1000,0.148845909477093,0.00900205023276451,0.065,0.065,0.00779973306183202
52,"unanchored",1,2,0.6,"none","maic_index",0.3,5,1000,0.148845909477093,0.00900205023276451,0.178,0.178,0.0121021676761836
52,"unanchored",1,2,0.6,"none","maic_means",-0.3,1,1000,0.151257989183821,-0.0543404067272055,0.043,0.043,0.00641811437979974
52,"unanchored",1,2,0.6,"none","maic_means",-0.3,2,1000,0.151257989183821,-0.0543404067272055,0.016,0.032,0.00793971278063883
52,"unanchored",1,2,0.6,"none","maic_means",-0.3,5,1000,0.151257989183821,-0.0543404067272055,0.004,0.0200000000000001,0.0099849736954936
52,"unanchored",1,2,0.6,"none","maic_means",-0.1,1,1000,0.151257989183821,-0.0543404067272055,0.386,0.386,0.0154026374767844
52,"unanchored",1,2,0.6,"none","maic_means",-0.1,2,1000,0.151257989183821,-0.0543404067272055,0.211,0.422,0.0258182606420842
52,"unanchored",1,2,0.6,"none","maic_means",-0.1,5,1000,0.151257989183821,-0.0543404067272055,0.079,0.395,0.0426707838666668
52,"unanchored",1,2,0.6,"none","maic_means",0.1,1,1000,0.151257989183821,-0.0543404067272055,0.132,0.132,0.010709373963528
52,"unanchored",1,2,0.6,"none","maic_means",0.1,2,1000,0.151257989183821,-0.0543404067272055,0.285,0.285,0.0142821209552005
52,"unanchored",1,2,0.6,"none","maic_means",0.1,5,1000,0.151257989183821,-0.0543404067272055,0.498,0.498,0.0158191733743027
52,"unanchored",1,2,0.6,"none","maic_means",0.3,1,1000,0.151257989183821,-0.0543404067272055,0.005,0.00500000000000003,0.00223158687484488
52,"unanchored",1,2,0.6,"none","maic_means",0.3,2,1000,0.151257989183821,-0.0543404067272055,0.019,0.019,0.00431945108291064
52,"unanchored",1,2,0.6,"none","maic_means",0.3,5,1000,0.151257989183821,-0.0543404067272055,0.081,0.081,0.00863212103214
52,"unanchored",1,2,0.6,"none","maic_meanvar",-0.3,1,1000,0.157898679329373,0.00661461059653763,0.026,0.026,0.0050348137353182
52,"unanchored",1,2,0.6,"none","maic_meanvar",-0.3,2,1000,0.157898679329373,0.00661461059653763,0.007,0.014,0.00527558829248755
52,"unanchored",1,2,0.6,"none","maic_meanvar",-0.3,5,1000,0.157898679329373,0.00661461059653763,0.002,0.0100000000000001,0.00706752785278912
52,"unanchored",1,2,0.6,"none","maic_meanvar",-0.1,1,1000,0.157898679329373,0.00661461059653763,0.256,0.256,0.0138077751522342
52,"unanchored",1,2,0.6,"none","maic_meanvar",-0.1,2,1000,0.157898679329373,0.00661461059653763,0.13,0.26,0.0212803395849987
52,"unanchored",1,2,0.6,"none","maic_meanvar",-0.1,5,1000,0.157898679329373,0.00661461059653763,0.045,0.225,0.0327940612070302
52,"unanchored",1,2,0.6,"none","maic_meanvar",0.1,1,1000,0.157898679329373,0.00661461059653763,0.283,0.283,0.0142518109064817
52,"unanchored",1,2,0.6,"none","maic_meanvar",0.1,2,1000,0.157898679329373,0.00661461059653763,0.459,0.459,0.0157660257378822
52,"unanchored",1,2,0.6,"none","maic_meanvar",0.1,5,1000,0.157898679329373,0.00661461059653763,0.669,0.669,0.0148882725882039
52,"unanchored",1,2,0.6,"none","maic_meanvar",0.3,1,1000,0.157898679329373,0.00661461059653763,0.029,0.0290000000000001,0.005309160685757
52,"unanchored",1,2,0.6,"none","maic_meanvar",0.3,2,1000,0.157898679329373,0.00661461059653763,0.08,0.08,0.00858333697775365
52,"unanchored",1,2,0.6,"none","maic_meanvar",0.3,5,1000,0.157898679329373,0.00661461059653763,0.218,0.218,0.0130631790405953
52,"unanchored",1,2,0.6,"none","unadjusted",-0.3,1,1000,0.735811328339208,0.722172899665175,0,0,0
52,"unanchored",1,2,0.6,"none","unadjusted",-0.3,2,1000,0.735811328339208,0.722172899665175,0,0,0
52,"unanchored",1,2,0.6,"none","unadjusted",-0.3,5,1000,0.735811328339208,0.722172899665175,0,0,0
52,"unanchored",1,2,0.6,"none","unadjusted",-0.1,1,1000,0.735811328339208,0.722172899665175,0,0,0
52,"unanchored",1,2,0.6,"none","unadjusted",-0.1,2,1000,0.735811328339208,0.722172899665175,0,0,0
52,"unanchored",1,2,0.6,"none","unadjusted",-0.1,5,1000,0.735811328339208,0.722172899665175,0,0,0
52,"unanchored",1,2,0.6,"none","unadjusted",0.1,1,1000,0.735811328339208,0.722172899665175,1,1,0
52,"unanchored",1,2,0.6,"none","unadjusted",0.1,2,1000,0.735811328339208,0.722172899665175,1,1,0
52,"unanchored",1,2,0.6,"none","unadjusted",0.1,5,1000,0.735811328339208,0.722172899665175,1,1,0
52,"unanchored",1,2,0.6,"none","unadjusted",0.3,1,1000,0.735811328339208,0.722172899665175,0.997,0.997,0.00173031615434694
52,"unanchored",1,2,0.6,"none","unadjusted",0.3,2,1000,0.735811328339208,0.722172899665175,0.998,0.998,0.00141350557055782
52,"unanchored",1,2,0.6,"none","unadjusted",0.3,5,1000,0.735811328339208,0.722172899665175,1,1,0
53,"anchored",4,2,0.6,"none","gcomp",-0.3,1,1000,0.170074655531566,0.00475694615838905,0.035,0.035,0.00581453427273498
53,"anchored",4,2,0.6,"none","gcomp",-0.3,2,1000,0.170074655531566,0.00475694615838905,0.011,0.022,0.00659996663321563
53,"anchored",4,2,0.6,"none","gcomp",-0.3,5,1000,0.170074655531566,0.00475694615838905,0.003,0.015,0.00865158077173473
53,"anchored",4,2,0.6,"none","gcomp",-0.1,1,1000,0.170074655531566,0.00475694615838905,0.257,0.257,0.013825416526895
53,"anchored",4,2,0.6,"none","gcomp",-0.1,2,1000,0.170074655531566,0.00475694615838905,0.142,0.284,0.0220869153987565
53,"anchored",4,2,0.6,"none","gcomp",-0.1,5,1000,0.170074655531566,0.00475694615838905,0.056,0.28,0.0363720074084857
53,"anchored",4,2,0.6,"none","gcomp",0.1,1,1000,0.170074655531566,0.00475694615838905,0.291,0.291,0.0143709959823779
53,"anchored",4,2,0.6,"none","gcomp",0.1,2,1000,0.170074655531566,0.00475694615838905,0.438,0.438,0.0156972100196947
53,"anchored",4,2,0.6,"none","gcomp",0.1,5,1000,0.170074655531566,0.00475694615838905,0.669,0.669,0.0148882725882039
53,"anchored",4,2,0.6,"none","gcomp",0.3,1,1000,0.170074655531566,0.00475694615838905,0.041,0.041,0.00627362402111876
53,"anchored",4,2,0.6,"none","gcomp",0.3,2,1000,0.170074655531566,0.00475694615838905,0.099,0.0989999999999999,0.00944924802766274
53,"anchored",4,2,0.6,"none","gcomp",0.3,5,1000,0.170074655531566,0.00475694615838905,0.24,0.24,0.0135123122589208
53,"anchored",4,2,0.6,"none","maic_index",-0.3,1,1000,0.210459523981048,0.00850955979035558,0.069,0.069,0.00801893405031516
53,"anchored",4,2,0.6,"none","maic_index",-0.3,2,1000,0.210459523981048,0.00850955979035558,0.028,0.056,0.0104390120688201
53,"anchored",4,2,0.6,"none","maic_index",-0.3,5,1000,0.210459523981048,0.00850955979035558,0.007,0.0349999999999999,0.013188970731219
53,"anchored",4,2,0.6,"none","maic_index",-0.1,1,1000,0.210459523981048,0.00850955979035558,0.322,0.322,0.0147829136009967
53,"anchored",4,2,0.6,"none","maic_index",-0.1,2,1000,0.210459523981048,0.00850955979035558,0.164,0.328,0.0234300013863627
53,"anchored",4,2,0.6,"none","maic_index",-0.1,5,1000,0.210459523981048,0.00850955979035558,0.069,0.345,0.0400946702515753
53,"anchored",4,2,0.6,"none","maic_index",0.1,1,1000,0.210459523981048,0.00850955979035558,0.343,0.343,0.015019206922357
53,"anchored",4,2,0.6,"none","maic_index",0.1,2,1000,0.210459523981048,0.00850955979035558,0.478,0.478,0.0158039794281619
53,"anchored",4,2,0.6,"none","maic_index",0.1,5,1000,0.210459523981048,0.00850955979035558,0.679,0.679,0.0147708218179346
53,"anchored",4,2,0.6,"none","maic_index",0.3,1,1000,0.210459523981048,0.00850955979035558,0.097,0.0969999999999999,0.00936368937324811
53,"anchored",4,2,0.6,"none","maic_index",0.3,2,1000,0.210459523981048,0.00850955979035558,0.173,0.173,0.0119672141375599
53,"anchored",4,2,0.6,"none","maic_index",0.3,5,1000,0.210459523981048,0.00850955979035558,0.344,0.344,0.0150296337244089
53,"anchored",4,2,0.6,"none","maic_means",-0.3,1,1000,0.231962966738302,-0.095037854964536,0.158,0.158,0.0115398946775596
53,"anchored",4,2,0.6,"none","maic_means",-0.3,2,1000,0.231962966738302,-0.095037854964536,0.078,0.156,0.0169691470602372
53,"anchored",4,2,0.6,"none","maic_means",-0.3,5,1000,0.231962966738302,-0.095037854964536,0.033,0.165,0.0282590441022619
53,"anchored",4,2,0.6,"none","maic_means",-0.1,1,1000,0.231962966738302,-0.095037854964536,0.502,0.502,0.0158191733743027
53,"anchored",4,2,0.6,"none","maic_means",-0.1,2,1000,0.231962966738302,-0.095037854964536,0.333,0.666,0.0298216923284597
53,"anchored",4,2,0.6,"none","maic_means",-0.1,5,1000,0.231962966738302,-0.095037854964536,0.163,0.815,0.0584310635637344
53,"anchored",4,2,0.6,"none","maic_means",0.1,1,1000,0.231962966738302,-0.095037854964536,0.185,0.185,0.0122851913263867
53,"anchored",4,2,0.6,"none","maic_means",0.1,2,1000,0.231962966738302,-0.095037854964536,0.306,0.306,0.014580006055437
53,"anchored",4,2,0.6,"none","maic_means",0.1,5,1000,0.231962966738302,-0.095037854964536,0.491,0.491,0.0158167369950054
53,"anchored",4,2,0.6,"none","maic_means",0.3,1,1000,0.231962966738302,-0.095037854964536,0.028,0.0280000000000001,0.00521950603441005
53,"anchored",4,2,0.6,"none","maic_means",0.3,2,1000,0.231962966738302,-0.095037854964536,0.075,0.075,0.00833333333333336
53,"anchored",4,2,0.6,"none","maic_means",0.3,5,1000,0.231962966738302,-0.095037854964536,0.184,0.184,0.0122594573409386
53,"anchored",4,2,0.6,"none","maic_meanvar",-0.3,1,1000,0.229286600265752,0.0126426387578004,0.079,0.079,0.00853415677333346
53,"anchored",4,2,0.6,"none","maic_meanvar",-0.3,2,1000,0.229286600265752,0.0126426387578004,0.036,0.072,0.0117879156323311
53,"anchored",4,2,0.6,"none","maic_meanvar",-0.3,5,1000,0.229286600265752,0.0126426387578004,0.01,0.0499999999999999,0.0157400046933839
53,"anchored",4,2,0.6,"none","maic_meanvar",-0.1,1,1000,0.229286600265752,0.0126426387578004,0.318,0.318,0.0147340793093119
53,"anchored",4,2,0.6,"none","maic_meanvar",-0.1,2,1000,0.229286600265752,0.0126426387578004,0.182,0.364,0.0244151612753244
53,"anchored",4,2,0.6,"none","maic_meanvar",-0.1,5,1000,0.229286600265752,0.0126426387578004,0.065,0.325,0.03899866530916
53,"anchored",4,2,0.6,"none","maic_meanvar",0.1,1,1000,0.229286600265752,0.0126426387578004,0.354,0.354,0.0151298682384518
53,"anchored",4,2,0.6,"none","maic_meanvar",0.1,2,1000,0.229286600265752,0.0126426387578004,0.52,0.52,0.0158066394230352
53,"anchored",4,2,0.6,"none","maic_meanvar",0.1,5,1000,0.229286600265752,0.0126426387578004,0.713,0.713,0.01431208705381
53,"anchored",4,2,0.6,"none","maic_meanvar",0.3,1,1000,0.229286600265752,0.0126426387578004,0.107,0.107,0.00977991035984717
53,"anchored",4,2,0.6,"none","maic_meanvar",0.3,2,1000,0.229286600265752,0.0126426387578004,0.206,0.206,0.0127956136127866
53,"anchored",4,2,0.6,"none","maic_meanvar",0.3,5,1000,0.229286600265752,0.0126426387578004,0.383,0.383,0.0153801023256527
53,"anchored",4,2,0.6,"none","unadjusted",-0.3,1,1000,0.211063799315991,-0.0949319737032093,0.129,0.129,0.0106052567847966
53,"anchored",4,2,0.6,"none","unadjusted",-0.3,2,1000,0.211063799315991,-0.0949319737032093,0.058,0.116,0.0147906309115859
53,"anchored",4,2,0.6,"none","unadjusted",-0.3,5,1000,0.211063799315991,-0.0949319737032093,0.016,0.08,0.019849281951597
53,"anchored",4,2,0.6,"none","unadjusted",-0.1,1,1000,0.211063799315991,-0.0949319737032093,0.512,0.512,0.0158147433145818
53,"anchored",4,2,0.6,"none","unadjusted",-0.1,2,1000,0.211063799315991,-0.0949319737032093,0.349,0.698,0.0301613279831262
53,"anchored",4,2,0.6,"none","unadjusted",-0.1,5,1000,0.211063799315991,-0.0949319737032093,0.154,0.77,0.0570995653254944
53,"anchored",4,2,0.6,"none","unadjusted",0.1,1,1000,0.211063799315991,-0.0949319737032093,0.148,0.148,0.0112348663642352
53,"anchored",4,2,0.6,"none","unadjusted",0.1,2,1000,0.211063799315991,-0.0949319737032093,0.281,0.281,0.0142211547084349
53,"anchored",4,2,0.6,"none","unadjusted",0.1,5,1000,0.211063799315991,-0.0949319737032093,0.459,0.459,0.0157660257378822
53,"anchored",4,2,0.6,"none","unadjusted",0.3,1,1000,0.211063799315991,-0.0949319737032093,0.022,0.022,0.0046408552592747
53,"anchored",4,2,0.6,"none","unadjusted",0.3,2,1000,0.211063799315991,-0.0949319737032093,0.049,0.049,0.00682976175614092
53,"anchored",4,2,0.6,"none","unadjusted",0.3,5,1000,0.211063799315991,-0.0949319737032093,0.125,0.125,0.0104634833819567
54,"unanchored",4,2,0.6,"none","gcomp",-0.3,1,1000,0.127723653525024,0.00759918911265544,0.007,0.00700000000000003,0.00263779414624378
