"cell","method","n_ok","n_fail","bias","bias_mcse","emp_se","mod_se","coverage","cov_mcse","width","realized_pred","arm_C_bias","arm_B_bias","rho0","drho","cv_t","cv_lam","n_arm","gamma","arm","predicted","pred_arm_C","pred_arm_B"
85,"unweighted",1000,0,-0.00312097492013748,0.00326112144492913,0.103125714923954,0.0841155365589955,0.888,0.00997276290703835,0.329726844391787,-0.00110620890193027,-0.00180370591233203,-0.00440930294934783,0,0,0.6,0.8,250,0.2,"main",0,0,0
86,"sensitivity",1000,0,-0.0407306534157211,0.0031301554511784,0.0989842065611573,NA,1,0,0.990228573493847,-0.0460263856312809,-0.102983943285432,-0.145390127026223,-0.2,0,0.6,0.8,250,0.2,"main",-0.0438462527915635,-0.100925918589961,-0.144772171381524
86,"weighted",1000,0,0.00602677465224835,0.00262246923924727,0.082929758897504,0.0817038704231801,0.952,0.00675988165576884,0.320273286853921,-0.0460263856312809,-0.102983943285432,-0.145390127026223,-0.2,0,0.6,0.8,250,0.2,"main",-0.0438462527915635,-0.100925918589961,-0.144772171381524
86,"unweighted",1000,0,-0.0407306534157211,0.0031301554511784,0.0989842065611573,0.0893784918173059,0.897,0.00961202372032029,0.350357249908855,-0.0460263856312809,-0.102983943285432,-0.145390127026223,-0.2,0,0.6,0.8,250,0.2,"main",-0.0438462527915635,-0.100925918589961,-0.144772171381524
86,"borrowed",1000,0,0.00271252283496207,0.00312259751109373,0.098745203510291,0.0817233869210823,0.895,0.00969407035254026,0.320349790119906,-0.0460263856312809,-0.102983943285432,-0.145390127026223,-0.2,0,0.6,0.8,250,0.2,"main",-0.0438462527915635,-0.100925918589961,-0.144772171381524
87,"weighted",1000,0,0.00163589434586669,0.00265719212910691,0.0840277930865005,0.0812116408672128,0.947,0.00708456067798138,0.318343782450276,-0.098374778848725,-0.211710969594334,-0.310689868190937,-0.4,0,0.6,0.8,250,0.2,"main",-0.100916629893538,-0.213193220461042,-0.31410985035458
87,"unweighted",1000,0,-0.0998799277559042,0.00337994521854365,0.106883252571935,0.0953858291053369,0.789,0.0129026741414329,0.373905579363905,-0.098374778848725,-0.211710969594334,-0.310689868190937,-0.4,0,0.6,0.8,250,0.2,"main",-0.100916629893538,-0.213193220461042,-0.31410985035458
87,"borrowed",1000,0,0.00112877107733952,0.00299233646294095,0.0946259874846544,0.0811724197803483,0.91,0.00904986187739901,0.318190038614899,-0.098374778848725,-0.211710969594334,-0.310689868190937,-0.4,0,0.6,0.8,250,0.2,"main",-0.100916629893538,-0.213193220461042,-0.31410985035458
87,"sensitivity",1000,0,-0.0998799277559042,0.00337994521854365,0.106883252571935,NA,1,0,1.01609317693673,-0.098374778848725,-0.211710969594334,-0.310689868190937,-0.4,0,0.6,0.8,250,0.2,"main",-0.100916629893538,-0.213193220461042,-0.31410985035458
89,"unweighted",1000,0,0.118655850995692,0.00336335689002948,0.106358683565136,0.0818672017033133,0.664,0.0149366662947259,0.32091353370714,0.122062191020449,-0.00178637986214625,0.118271340072466,0,0.2,0.6,0.8,250,0.2,"main",0.126439334983572,0,0.126439334983572
89,"borrowed",1000,0,-0.00896679051382286,0.00362127591550213,0.114514799288982,0.0861219680769001,0.862,0.0109066951914867,0.337591911416865,0.122062191020449,-0.00178637986214625,0.118271340072466,0,0.2,0.6,0.8,250,0.2,"main",0.126439334983572,0,0.126439334983572
89,"sensitivity",1000,0,0.118655850995692,0.00336335689002948,0.106358683565136,NA,0.996,0.00199599599197994,0.961044524613044,0.122062191020449,-0.00178637986214625,0.118271340072466,0,0.2,0.6,0.8,250,0.2,"main",0.126439334983572,0,0.126439334983572
89,"weighted",1000,0,-0.00399608825360169,0.00285055524598198,0.0901424717344459,0.0859940157767182,0.942,0.00739161687318817,0.337090347616674,0.122062191020449,-0.00178637986214625,0.118271340072466,0,0.2,0.6,0.8,250,0.2,"main",0.126439334983572,0,0.126439334983572
90,"borrowed",1000,0,-0.00137931246370246,0.00329638867779075,0.104240962750097,0.0829103432024492,0.88,0.0102761860629321,0.325002573245311,0.100661493696011,-0.105118043812701,-0.00520218740011091,-0.2,0.2,0.6,0.8,250,0.2,"main",0.100925918589961,-0.100925918589961,0
90,"weighted",1000,0,-0.00170422930756009,0.00278309771946339,0.0880092774432465,0.0828991249675721,0.943,0.00733150734842434,0.324958598572653,0.100661493696011,-0.105118043812701,-0.00520218740011091,-0.2,0.2,0.6,0.8,250,0.2,"main",0.100925918589961,-0.100925918589961,0
90,"unweighted",1000,0,0.0985778884708505,0.00322922177371717,0.102116958747551,0.086180864835815,0.73,0.0140392307481571,0.337822782469423,0.100661493696011,-0.105118043812701,-0.00520218740011091,-0.2,0.2,0.6,0.8,250,0.2,"main",0.100925918589961,-0.100925918589961,0
90,"sensitivity",1000,0,0.0985778884708505,0.00322922177371717,0.102116958747551,NA,0.998,0.00141279864099595,0.985030325851789,0.100661493696011,-0.105118043812701,-0.00520218740011091,-0.2,0.2,0.6,0.8,250,0.2,"main",0.100925918589961,-0.100925918589961,0
91,"borrowed",1000,0,-0.000415792464717757,0.00309699938010239,0.0979357195325311,0.081183089589176,0.9,0.00948683298050514,0.318231863496947,0.0690460456553376,-0.218544241944992,-0.150085065375201,-0.4,0.2,0.6,0.8,250,0.2,"main",0.0684210490795176,-0.213193220461042,-0.144772171381524
91,"sensitivity",1000,0,0.0701233484463794,0.00328474670354812,0.103872811199419,NA,0.999,0.000999499874937461,1.00372710012531,0.0690460456553376,-0.218544241944992,-0.150085065375201,-0.4,0.2,0.6,0.8,250,0.2,"main",0.0684210490795176,-0.213193220461042,-0.144772171381524
91,"weighted",1000,0,0.00156676830586029,0.00263502054902054,0.0833266661625227,0.0811069478451927,0.945,0.00720936890441875,0.317933393345092,0.0690460456553376,-0.218544241944992,-0.150085065375201,-0.4,0.2,0.6,0.8,250,0.2,"main",0.0684210490795176,-0.213193220461042,-0.144772171381524
91,"unweighted",1000,0,0.0701233484463794,0.00328474670354812,0.103872811199419,0.0916118872624099,0.835,0.0117377595817941,0.359111999180134,0.0690460456553376,-0.218544241944992,-0.150085065375201,-0.4,0.2,0.6,0.8,250,0.2,"main",0.0684210490795176,-0.213193220461042,-0.144772171381524
92,"sensitivity",1000,0,0.0236308812552874,0.00352587800819107,0.111498052577816,NA,1,0,1.02398753306663,0.022970699519221,-0.341390883416934,-0.318886404028326,-0.6,0.2,0.6,0.8,250,0.2,"main",0.0255675172155815,-0.339677367570161,-0.31410985035458
92,"unweighted",1000,0,0.0236308812552874,0.00352587800819107,0.111498052577816,0.098510914491019,0.91,0.00904986187739901,0.386155688973004,0.022970699519221,-0.341390883416934,-0.318886404028326,-0.6,0.2,0.6,0.8,250,0.2,"main",0.0255675172155815,-0.339677367570161,-0.31410985035458
92,"weighted",1000,0,0.000183857462551404,0.00280815533657968,0.0888016688714853,0.0825742784737976,0.929,0.00812151463706124,0.323685223716049,0.022970699519221,-0.341390883416934,-0.318886404028326,-0.6,0.2,0.6,0.8,250,0.2,"main",0.0255675172155815,-0.339677367570161,-0.31410985035458
92,"borrowed",1000,0,0.00095161624030149,0.00300979006555767,0.0951779188610973,0.0824971915488326,0.91,0.00904986187739901,0.323383048522828,0.022970699519221,-0.341390883416934,-0.318886404028326,-0.6,0.2,0.6,0.8,250,0.2,"main",0.0255675172155815,-0.339677367570161,-0.31410985035458
93,"unweighted",1000,0,0.228938211284114,0.00334731054672482,0.105851253635539,0.0799754785516901,0.246,0.0136192510807313,0.313498115215336,0.233332889769126,-0.00188632298097047,0.228943853621147,0,0.4,0.6,0.8,250,0.2,"main",0.238671340934975,0,0.238671340934975
93,"borrowed",1000,0,-0.0119434400601181,0.00361278014905483,0.114246139564559,0.0882620754302352,0.869,0.0106695360723885,0.345980978088037,0.233332889769126,-0.00188632298097047,0.228943853621147,0,0.4,0.6,0.8,250,0.2,"main",0.238671340934975,0,0.238671340934975
93,"sensitivity",1000,0,0.228938211284114,0.00334731054672482,0.105851253635539,NA,0.906,0.00922843432007835,0.956056537910511,0.233332889769126,-0.00188632298097047,0.228943853621147,0,0.4,0.6,0.8,250,0.2,"main",0.238671340934975,0,0.238671340934975
93,"weighted",1000,0,-0.00659209023080861,0.00290844579536962,0.0919731316450801,0.0879259754912697,0.942,0.00739161687318817,0.34466349053688,0.233332889769126,-0.00188632298097047,0.228943853621147,0,0.4,0.6,0.8,250,0.2,"main",0.238671340934975,0,0.238671340934975
94,"unweighted",1000,0,0.219821679038903,0.00345309788989781,0.109196543155984,0.0837806841330449,0.302,0.0145188153786733,0.328414247001789,0.223572225927631,-0.104344720433489,0.117248036753038,-0.2,0.4,0.6,0.8,250,0.2,"main",0.227365253573533,-0.100925918589961,0.126439334983572
94,"borrowed",1000,0,-0.0067440135956281,0.00359552674578524,0.113700539047346,0.0847091260564802,0.859,0.0110054077616415,0.332053672465129,0.223572225927631,-0.104344720433489,0.117248036753038,-0.2,0.4,0.6,0.8,250,0.2,"main",0.227365253573533,-0.100925918589961,0.126439334983572
94,"weighted",1000,0,-0.00394649457020026,0.00287090064677707,0.0907858497986608,0.0845442990493186,0.933,0.00790638982089803,0.331407562469697,0.223572225927631,-0.104344720433489,0.117248036753038,-0.2,0.4,0.6,0.8,250,0.2,"main",0.227365253573533,-0.100925918589961,0.126439334983572
94,"sensitivity",1000,0,0.219821679038903,0.00345309788989781,0.109196543155984,NA,0.943,0.00733150734842434,0.966224336648075,0.223572225927631,-0.104344720433489,0.117248036753038,-0.2,0.4,0.6,0.8,250,0.2,"main",0.227365253573533,-0.100925918589961,0.126439334983572
95,"weighted",1000,0,-0.00190144279478897,0.00272534135423757,0.0861828608083851,0.0824162178681597,0.944,0.00727076337120113,0.323065637527199,0.210002217405439,-0.213665767927134,-0.00446017818696853,-0.4,0.4,0.6,0.8,250,0.2,"main",0.213193220461042,-0.213193220461042,0
95,"borrowed",1000,0,-0.00612380143753259,0.00330090078430194,0.104383648086303,0.0825303137464223,0.876,0.0104222838188182,0.323512885151557,0.210002217405439,-0.213665767927134,-0.00446017818696853,-0.4,0.4,0.6,0.8,250,0.2,"main",0.213193220461042,-0.213193220461042,0
95,"sensitivity",1000,0,0.207936558579447,0.00329165063434986,0.104091132660837,NA,0.98,0.00442718872423573,0.987662495095934,0.210002217405439,-0.213665767927134,-0.00446017818696853,-0.4,0.4,0.6,0.8,250,0.2,"main",0.213193220461042,-0.213193220461042,0
95,"unweighted",1000,0,0.207936558579447,0.00329165063434986,0.104091132660837,0.0887389768388685,0.366,0.0152329905140127,0.347850397258232,0.210002217405439,-0.213665767927134,-0.00446017818696853,-0.4,0.4,0.6,0.8,250,0.2,"main",0.213193220461042,-0.213193220461042,0
96,"sensitivity",1000,0,0.18822661319704,0.00342690165719107,0.108368145541293,NA,0.984,0.00396787096564392,1.02219807842242,0.191849083158205,-0.344231101843126,-0.149341143268831,-0.6,0.4,0.6,0.8,250,0.2,"main",0.194905196188637,-0.339677367570161,-0.144772171381524
96,"weighted",1000,0,-7.12265947958255e-05,0.00273947634647763,0.086629848510259,0.0822601184853166,0.937,0.00768316341099159,0.322453739190436,0.191849083158205,-0.344231101843126,-0.149341143268831,-0.6,0.4,0.6,0.8,250,0.2,"main",0.194905196188637,-0.339677367570161,-0.144772171381524
96,"unweighted",1000,0,0.18822661319704,0.00342690165719107,0.108368145541293,0.0945964443891488,0.486,0.0158051890213309,0.370811248136555,0.191849083158205,-0.344231101843126,-0.149341143268831,-0.6,0.4,0.6,0.8,250,0.2,"main",0.194905196188637,-0.339677367570161,-0.144772171381524
96,"borrowed",1000,0,-0.001686271447567,0.00312444829703032,0.0988037305005011,0.0822894232891394,0.899,0.00952885092757778,0.32256861191057,0.191849083158205,-0.344231101843126,-0.149341143268831,-0.6,0.4,0.6,0.8,250,0.2,"main",0.194905196188637,-0.339677367570161,-0.144772171381524
97,"unweighted",1000,0,-0.000878213647831154,0.00372124712881416,0.117676166634147,0.084468199778756,0.85,0.0112915897906362,0.331109258810592,-0.000651221553060252,-0.00584592043849019,-0.00602111354497636,0,0,1,0.8,250,0.2,"main",0,0,0
97,"sensitivity",1000,0,-0.000878213647831154,0.00372124712881416,0.117676166634147,NA,1,0,1.79850035554644,-0.000651221553060252,-0.00584592043849019,-0.00602111354497636,0,0,1,0.8,250,0.2,"main",0,0,0
97,"weighted",1000,0,0.000133482354689132,0.00282086537061618,0.0892035954384213,0.0843728321342292,0.941,0.00745110730026082,0.330735424513466,-0.000651221553060252,-0.00584592043849019,-0.00602111354497636,0,0,1,0.8,250,0.2,"main",0,0,0
97,"borrowed",1000,0,-0.00194092378535997,0.00429909651418979,0.135949368657301,0.0845617105962703,0.794,0.0127892142057282,0.331475814479578,-0.000651221553060252,-0.00584592043849019,-0.00602111354497636,0,0,1,0.8,250,0.2,"main",0,0,0
98,"borrowed",1000,0,-0.000151711779812059,0.00384274700549117,0.121518330091437,0.0814590804117447,0.818,0.0122014753206323,0.319313727641544,-0.0760244593875943,-0.178038696265683,-0.25737611006114,-0.2,0,1,0.8,250,0.2,"main",-0.080067162147147,-0.174353387144778,-0.254420549291925
98,"unweighted",1000,0,-0.0766737123773003,0.00370387202898817,0.117126717733918,0.0936895510202446,0.807,0.0124800240384384,0.367256291454814,-0.0760244593875943,-0.178038696265683,-0.25737611006114,-0.2,0,1,0.8,250,0.2,"main",-0.080067162147147,-0.174353387144778,-0.254420549291925
98,"sensitivity",1000,0,-0.0766737123773003,0.00370387202898817,0.117126717733918,NA,1,0,1.83021861148536,-0.0760244593875943,-0.178038696265683,-0.25737611006114,-0.2,0,1,0.8,250,0.2,"main",-0.080067162147147,-0.174353387144778,-0.254420549291925
98,"weighted",1000,0,-0.00158113741815482,0.00273848956943325,0.0865986438802289,0.0815822797233561,0.937,0.00768316341099159,0.3197966600689,-0.0760244593875943,-0.178038696265683,-0.25737611006114,-0.2,0,1,0.8,250,0.2,"main",-0.080067162147147,-0.174353387144778,-0.254420549291925
99,"weighted",1000,0,0.00097095515398324,0.00305452896098186,0.0965926869565025,0.0908829300316826,0.936,0.0077397674383666,0.356254539343143,-0.208680071169242,-0.387507201888041,-0.598805595216276,-0.4,0,1,0.8,250,0.2,"main",-0.210845752259846,-0.385662480811985,-0.596508233071831
99,"unweighted",1000,0,-0.209679137618493,0.00425115372504294,0.134433284546449,0.107400458226419,0.511,0.0158075614817719,0.421002060093758,-0.208680071169242,-0.387507201888041,-0.598805595216276,-0.4,0,1,0.8,250,0.2,"main",-0.210845752259846,-0.385662480811985,-0.596508233071831
99,"borrowed",1000,0,-0.000980836675599996,0.00356764545322771,0.112818855161433,0.0903941002447434,0.882,0.0102017645532525,0.354338361789201,-0.208680071169242,-0.387507201888041,-0.598805595216276,-0.4,0,1,0.8,250,0.2,"main",-0.210845752259846,-0.385662480811985,-0.596508233071831
99,"sensitivity",1000,0,-0.209679137618493,0.00425115372504294,0.134433284546449,NA,1,0,1.92099463265073,-0.208680071169242,-0.387507201888041,-0.598805595216276,-0.4,0,1,0.8,250,0.2,"main",-0.210845752259846,-0.385662480811985,-0.596508233071831
101,"weighted",1000,0,-0.00609066273330752,0.00298215076515177,0.0943038874389349,0.0881143539191433,0.941,0.00745110730026082,0.345401920405073,0.1964035444819,-0.00304516430942747,0.190572429281556,0,0.2,1,0.8,250,0.2,"main",0.20264230638257,0,0.20264230638257
101,"sensitivity",1000,0,0.193170369669257,0.00422752650797937,0.133686126339528,NA,0.986,0.00371537346709587,1.74483782892974,0.1964035444819,-0.00304516430942747,0.190572429281556,0,0.2,1,0.8,250,0.2,"main",0.20264230638257,0,0.20264230638257
101,"borrowed",1000,0,-0.00559831331046088,0.00460525438484675,0.145630930605933,0.0879115556556192,0.762,0.0134668481835951,0.344606965819804,0.1964035444819,-0.00304516430942747,0.190572429281556,0,0.2,1,0.8,250,0.2,"main",0.20264230638257,0,0.20264230638257
101,"unweighted",1000,0,0.193170369669257,0.00422752650797937,0.133686126339528,0.0809592037182327,0.419,0.0156025318458255,0.317354247009555,0.1964035444819,-0.00304516430942747,0.190572429281556,0,0.2,1,0.8,250,0.2,"main",0.20264230638257,0,0.20264230638257
102,"sensitivity",1000,0,0.171841235637374,0.00396087223041627,0.125253777690267,NA,0.998,0.00141279864099595,1.82040182519821,0.172960041992259,-0.177543047726808,-0.00340793260871197,-0.2,0.2,1,0.8,250,0.2,"main",0.174353387144778,-0.174353387144778,0
102,"weighted",1000,0,-0.00178729480911064,0.00286728449509786,0.0906714970419513,0.0828685283093977,0.926,0.00827792244467173,0.324838661876515,0.172960041992259,-0.177543047726808,-0.00340793260871197,-0.2,0.2,1,0.8,250,0.2,"main",0.174353387144778,-0.174353387144778,0
102,"borrowed",1000,0,-0.00215098170181199,0.00415573624721381,0.131415918961162,0.0827572476938114,0.785,0.012991343271579,0.324402449879061,0.172960041992259,-0.177543047726808,-0.00340793260871197,-0.2,0.2,1,0.8,250,0.2,"main",0.174353387144778,-0.174353387144778,0
102,"unweighted",1000,0,0.171841235637374,0.00396087223041627,0.125253777690267,0.0879686746741807,0.501,0.0158113566780337,0.34483086825823,0.172960041992259,-0.177543047726808,-0.00340793260871197,-0.2,0.2,1,0.8,250,0.2,"main",0.174353387144778,-0.174353387144778,0
103,"borrowed",1000,0,-0.00248294033572026,0.00369991008232917,0.117001429979813,0.0829474929442673,0.843,0.0115043904662524,0.325148197557308,0.133474764521948,-0.383861895742532,-0.254686483012286,-0.4,0.2,1,0.8,250,0.2,"main",0.13124193152006,-0.385662480811985,-0.254420549291925
103,"unweighted",1000,0,0.127585873254932,0.00397193474254207,0.125603605039874,0.0981133062429597,0.691,0.0146122893483533,0.3845970932807,0.133474764521948,-0.383861895742532,-0.254686483012286,-0.4,0.2,1,0.8,250,0.2,"main",0.13124193152006,-0.385662480811985,-0.254420549291925
103,"weighted",1000,0,-0.00360330251564404,0.00280366012621822,0.0886595178384472,0.0832329425418608,0.933,0.00790638982089803,0.326267139418678,0.133474764521948,-0.383861895742532,-0.254686483012286,-0.4,0.2,1,0.8,250,0.2,"main",0.13124193152006,-0.385662480811985,-0.254420549291925
103,"sensitivity",1000,0,0.127585873254932,0.00397193474254207,0.125603605039874,NA,1,0,1.87538880177225,0.133474764521948,-0.383861895742532,-0.254686483012286,-0.4,0.2,1,0.8,250,0.2,"main",0.13124193152006,-0.385662480811985,-0.254420549291925
105,"borrowed",1000,0,-0.0119306223221506,0.00500487383609292,0.158268007238379,0.0916223461646251,0.768,0.0133482583133531,0.359152997323453,0.363879350934069,-0.00268875765233589,0.361298758459606,0,0.4,1,0.8,250,0.2,"main",0.371059078868732,0,0.371059078868732
105,"unweighted",1000,0,0.362543049103025,0.00458399693632543,0.144958711060222,0.0782211234499407,0.055,0.00720936890441875,0.306621169584291,0.363879350934069,-0.00268875765233589,0.361298758459606,0,0.4,1,0.8,250,0.2,"main",0.371059078868732,0,0.371059078868732
105,"weighted",1000,0,-0.00448732564444143,0.00308464440836869,0.0975450210214762,0.0914527671376673,0.935,0.0077958322198467,0.358488259752712,0.363879350934069,-0.00268875765233589,0.361298758459606,0,0.4,1,0.8,250,0.2,"main",0.371059078868732,0,0.371059078868732
105,"sensitivity",1000,0,0.362543049103025,0.00458399693632543,0.144958711060222,NA,0.886,0.0100500746265886,1.79519419886431,0.363879350934069,-0.00268875765233589,0.361298758459606,0,0.4,1,0.8,250,0.2,"main",0.371059078868732,0,0.371059078868732
